,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,ShipVia,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,price,OnSale,discounted_order,order_total,week_day,month,month_name
1167,10693/9,10693,9,97.0,6,0.0,WHITC,3,2013-10-06,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,582.0,0,1,2071.2,6,10,oct
1168,10693/54,10693,54,7.45,60,0.15,WHITC,3,2013-10-06,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,379.95,1,1,2071.2,6,10,oct
1169,10693/69,10693,69,36.0,30,0.15,WHITC,3,2013-10-06,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,917.9999999999999,1,1,2071.2,6,10,oct
1170,10693/73,10693,73,15.0,15,0.15,WHITC,3,2013-10-06,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,191.25,1,1,2071.2,6,10,oct
1171,10694/7,10694,7,30.0,90,0.0,QUICK,8,2013-10-06,3,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,2700.0,0,0,4825.0,6,10,oct
1172,10694/59,10694,59,55.0,25,0.0,QUICK,8,2013-10-06,3,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1375.0,0,0,4825.0,6,10,oct
1173,10694/70,10694,70,15.0,50,0.0,QUICK,8,2013-10-06,3,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,750.0,0,0,4825.0,6,10,oct
1174,10695/8,10695,8,40.0,10,0.0,WILMK,7,2013-10-07,1,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,400.0,0,0,642.0,0,10,oct
1175,10695/12,10695,12,38.0,4,0.0,WILMK,7,2013-10-07,1,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,152.0,0,0,642.0,0,10,oct
1176,10695/24,10695,24,4.5,20,0.0,WILMK,7,2013-10-07,1,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,90.0,0,0,642.0,0,10,oct
1177,10696/17,10696,17,39.0,20,0.0,WHITC,8,2013-10-08,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,780.0,0,0,996.0,1,10,oct
1178,10696/46,10696,46,12.0,18,0.0,WHITC,8,2013-10-08,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,216.0,0,0,996.0,1,10,oct
1179,10697/19,10697,19,9.2,7,0.25,LINOD,3,2013-10-08,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,48.3,1,1,805.425,1,10,oct
1180,10697/35,10697,35,18.0,9,0.25,LINOD,3,2013-10-08,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,121.5,1,1,805.425,1,10,oct
1181,10697/58,10697,58,13.25,30,0.25,LINOD,3,2013-10-08,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,298.125,1,1,805.425,1,10,oct
1182,10697/70,10697,70,15.0,30,0.25,LINOD,3,2013-10-08,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,337.5,1,1,805.425,1,10,oct
1183,10698/11,10698,11,21.0,15,0.0,ERNSH,4,2013-10-09,1,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,315.0,0,1,3436.4434999999994,2,10,oct
1184,10698/17,10698,17,39.0,8,0.05,ERNSH,4,2013-10-09,1,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,296.4,1,1,3436.4434999999994,2,10,oct
1185,10698/29,10698,29,123.79,12,0.05,ERNSH,4,2013-10-09,1,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1411.206,1,1,3436.4434999999994,2,10,oct
1186,10698/65,10698,65,21.05,65,0.05,ERNSH,4,2013-10-09,1,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1299.8374999999999,1,1,3436.4434999999994,2,10,oct
1187,10698/70,10698,70,15.0,8,0.05,ERNSH,4,2013-10-09,1,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,114.0,1,1,3436.4434999999994,2,10,oct
1188,10699/47,10699,47,9.5,12,0.0,MORGK,3,2013-10-09,3,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,114.0,0,0,114.0,2,10,oct
1189,10700/1,10700,1,18.0,5,0.2,SAVEA,3,2013-10-10,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,72.0,1,1,1638.4,3,10,oct
1190,10700/34,10700,34,14.0,12,0.2,SAVEA,3,2013-10-10,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,134.4,1,1,1638.4,3,10,oct
1191,10700/68,10700,68,12.5,40,0.2,SAVEA,3,2013-10-10,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,400.0,1,1,1638.4,3,10,oct
1192,10700/71,10700,71,21.5,60,0.2,SAVEA,3,2013-10-10,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1032.0,1,1,1638.4,3,10,oct
1193,10701/59,10701,59,55.0,42,0.15,HUNGO,6,2013-10-13,3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1963.5,1,1,2864.5,6,10,oct
1194,10701/71,10701,71,21.5,20,0.15,HUNGO,6,2013-10-13,3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,365.5,1,1,2864.5,6,10,oct
1195,10701/76,10701,76,18.0,35,0.15,HUNGO,6,2013-10-13,3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,535.5,1,1,2864.5,6,10,oct
1196,10702/3,10702,3,10.0,6,0.0,ALFKI,4,2013-10-13,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,60.0,0,0,330.0,6,10,oct
1197,10702/76,10702,76,18.0,15,0.0,ALFKI,4,2013-10-13,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,270.0,0,0,330.0,6,10,oct
1198,10703/2,10703,2,19.0,5,0.0,FOLKO,6,2013-10-14,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,95.0,0,0,2545.0,0,10,oct
1199,10703/59,10703,59,55.0,35,0.0,FOLKO,6,2013-10-14,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,1925.0,0,0,2545.0,0,10,oct
1200,10703/73,10703,73,15.0,35,0.0,FOLKO,6,2013-10-14,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,525.0,0,0,2545.0,0,10,oct
1201,10704/4,10704,4,22.0,6,0.0,QUEE,6,2013-10-14,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,132.0,0,0,595.5,0,10,oct
1202,10704/24,10704,24,4.5,35,0.0,QUEE,6,2013-10-14,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,157.5,0,0,595.5,0,10,oct
1203,10704/48,10704,48,12.75,24,0.0,QUEE,6,2013-10-14,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,306.0,0,0,595.5,0,10,oct
1204,10705/31,10705,31,12.5,20,0.0,HILAA,9,2013-10-15,2,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,250.0,0,0,378.0,1,10,oct
1205,10705/32,10705,32,32.0,4,0.0,HILAA,9,2013-10-15,2,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,128.0,0,0,378.0,1,10,oct
1206,10706/16,10706,16,17.45,20,0.0,OLDWO,8,2013-10-16,3,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,349.0,0,0,1893.0,2,10,oct
1207,10706/43,10706,43,46.0,24,0.0,OLDWO,8,2013-10-16,3,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,1104.0,0,0,1893.0,2,10,oct
1208,10706/59,10706,59,55.0,8,0.0,OLDWO,8,2013-10-16,3,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,440.0,0,0,1893.0,2,10,oct
1209,10707/55,10707,55,24.0,21,0.0,AROUT,4,2013-10-16,3,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,504.0,0,1,1641.0,2,10,oct
1210,10707/57,10707,57,19.5,40,0.0,AROUT,4,2013-10-16,3,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,780.0,0,1,1641.0,2,10,oct
1211,10707/70,10707,70,15.0,28,0.15,AROUT,4,2013-10-16,3,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,357.0,1,1,1641.0,2,10,oct
1212,10708/5,10708,5,21.35,4,0.0,THEBI,6,2013-10-17,2,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,85.4,0,0,180.4,3,10,oct
1213,10708/36,10708,36,19.0,5,0.0,THEBI,6,2013-10-17,2,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,95.0,0,0,180.4,3,10,oct
1214,10709/8,10709,8,40.0,40,0.0,GOURL,1,2013-10-17,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,1600.0,0,0,3424.0,3,10,oct
1215,10709/51,10709,51,53.0,28,0.0,GOURL,1,2013-10-17,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,1484.0,0,0,3424.0,3,10,oct
1216,10709/60,10709,60,34.0,10,0.0,GOURL,1,2013-10-17,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,340.0,0,0,3424.0,3,10,oct
1217,10710/19,10710,19,9.2,5,0.0,FRANS,1,2013-10-20,1,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,46.0,0,0,93.5,6,10,oct
1218,10710/47,10710,47,9.5,5,0.0,FRANS,1,2013-10-20,1,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,47.5,0,0,93.5,6,10,oct
1219,10711/19,10711,19,9.2,12,0.0,SAVEA,5,2013-10-21,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,110.39999999999999,0,0,4451.7,0,10,oct
1220,10711/41,10711,41,9.65,42,0.0,SAVEA,5,2013-10-21,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,405.3,0,0,4451.7,0,10,oct
1221,10711/53,10711,53,32.8,120,0.0,SAVEA,5,2013-10-21,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,3935.9999999999995,0,0,4451.7,0,10,oct
1222,10712/53,10712,53,32.8,3,0.05,HUNGO,3,2013-10-21,1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,93.47999999999999,1,1,1233.48,0,10,oct
1223,10712/56,10712,56,38.0,30,0.0,HUNGO,3,2013-10-21,1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1140.0,0,1,1233.48,0,10,oct
1224,10713/10,10713,10,31.0,18,0.0,SAVEA,1,2013-10-22,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,558.0,0,0,2827.9,1,10,oct
1225,10713/26,10713,26,31.23,30,0.0,SAVEA,1,2013-10-22,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,936.9,0,0,2827.9,1,10,oct
1226,10713/45,10713,45,9.5,110,0.0,SAVEA,1,2013-10-22,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1045.0,0,0,2827.9,1,10,oct
1227,10713/46,10713,46,12.0,24,0.0,SAVEA,1,2013-10-22,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,288.0,0,0,2827.9,1,10,oct
1228,10714/2,10714,2,19.0,30,0.25,SAVEA,5,2013-10-22,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,427.5,1,1,2205.75,1,10,oct
1229,10714/17,10714,17,39.0,27,0.25,SAVEA,5,2013-10-22,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,789.75,1,1,2205.75,1,10,oct
1230,10714/47,10714,47,9.5,50,0.25,SAVEA,5,2013-10-22,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,356.25,1,1,2205.75,1,10,oct
1231,10714/56,10714,56,38.0,18,0.25,SAVEA,5,2013-10-22,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,513.0,1,1,2205.75,1,10,oct
1232,10714/58,10714,58,13.25,12,0.25,SAVEA,5,2013-10-22,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,119.25,1,1,2205.75,1,10,oct
1233,10715/10,10715,10,31.0,21,0.0,BONAP,3,2013-10-23,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,651.0,0,0,1296.0,2,10,oct
1234,10715/71,10715,71,21.5,30,0.0,BONAP,3,2013-10-23,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,645.0,0,0,1296.0,2,10,oct
1235,10716/21,10716,21,10.0,5,0.0,RANCH,4,2013-10-24,2,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,50.0,0,0,706.0,3,10,oct
1236,10716/51,10716,51,53.0,7,0.0,RANCH,4,2013-10-24,2,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,371.0,0,0,706.0,3,10,oct
1237,10716/61,10716,61,28.5,10,0.0,RANCH,4,2013-10-24,2,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,285.0,0,0,706.0,3,10,oct
1238,10717/21,10717,21,10.0,32,0.05,FRANK,1,2013-10-24,2,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,304.0,1,1,1270.75,3,10,oct
1239,10717/54,10717,54,7.45,15,0.0,FRANK,1,2013-10-24,2,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,111.75,0,1,1270.75,3,10,oct
1240,10717/69,10717,69,36.0,25,0.05,FRANK,1,2013-10-24,2,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,854.9999999999999,1,1,1270.75,3,10,oct
1241,10718/12,10718,12,38.0,36,0.0,KOENE,1,2013-10-27,3,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,1368.0,0,0,3463.0,6,10,oct
1242,10718/16,10718,16,17.45,20,0.0,KOENE,1,2013-10-27,3,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,349.0,0,0,3463.0,6,10,oct
1243,10718/36,10718,36,19.0,40,0.0,KOENE,1,2013-10-27,3,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,760.0,0,0,3463.0,6,10,oct
1244,10718/62,10718,62,49.3,20,0.0,KOENE,1,2013-10-27,3,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,986.0,0,0,3463.0,6,10,oct
1245,10719/18,10719,18,62.5,12,0.25,LETSS,8,2013-10-27,2,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,562.5,1,1,844.2525,6,10,oct
1246,10719/30,10719,30,25.89,3,0.25,LETSS,8,2013-10-27,2,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,58.2525,1,1,844.2525,6,10,oct
1247,10719/54,10719,54,7.45,40,0.25,LETSS,8,2013-10-27,2,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,223.5,1,1,844.2525,6,10,oct
1248,10720/35,10720,35,18.0,21,0.0,QUEDE,8,2013-10-28,2,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,378.0,0,0,550.0,0,10,oct
1249,10720/71,10720,71,21.5,8,0.0,QUEDE,8,2013-10-28,2,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,172.0,0,0,550.0,0,10,oct
1250,10721/44,10721,44,19.45,50,0.05,QUICK,5,2013-10-29,3,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,923.875,1,1,923.875,1,10,oct
1251,10722/2,10722,2,19.0,3,0.0,SAVEA,8,2013-10-29,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,57.0,0,0,1570.0,1,10,oct
1252,10722/31,10722,31,12.5,50,0.0,SAVEA,8,2013-10-29,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,625.0,0,0,1570.0,1,10,oct
1253,10722/68,10722,68,12.5,45,0.0,SAVEA,8,2013-10-29,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,562.5,0,0,1570.0,1,10,oct
1254,10722/75,10722,75,7.75,42,0.0,SAVEA,8,2013-10-29,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,325.5,0,0,1570.0,1,10,oct
1255,10723/26,10723,26,31.23,15,0.0,WHITC,3,2013-10-30,1,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,468.45,0,0,468.45,2,10,oct
1256,10724/10,10724,10,31.0,16,0.0,MEREP,8,2013-10-30,2,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,496.0,0,0,638.5,2,10,oct
1257,10724/61,10724,61,28.5,5,0.0,MEREP,8,2013-10-30,2,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,142.5,0,0,638.5,2,10,oct
1258,10725/41,10725,41,9.65,12,0.0,FAMIA,4,2013-10-31,3,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,115.80000000000001,0,0,287.8,3,10,oct
1259,10725/52,10725,52,7.0,4,0.0,FAMIA,4,2013-10-31,3,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,28.0,0,0,287.8,3,10,oct
1260,10725/55,10725,55,24.0,6,0.0,FAMIA,4,2013-10-31,3,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,144.0,0,0,287.8,3,10,oct
1261,10726/4,10726,4,22.0,25,0.0,EASTC,4,2013-11-03,1,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,550.0,0,0,655.0,6,11,nov
1262,10726/11,10726,11,21.0,5,0.0,EASTC,4,2013-11-03,1,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,105.0,0,0,655.0,6,11,nov
1263,10727/17,10727,17,39.0,20,0.05,REGGC,2,2013-11-03,1,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,741.0,1,1,1624.5,6,11,nov
1264,10727/56,10727,56,38.0,10,0.05,REGGC,2,2013-11-03,1,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,361.0,1,1,1624.5,6,11,nov
1265,10727/59,10727,59,55.0,10,0.05,REGGC,2,2013-11-03,1,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,522.5,1,1,1624.5,6,11,nov
1266,10728/30,10728,30,25.89,15,0.0,QUEE,4,2013-11-04,2,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,388.35,0,0,1296.75,0,11,nov
1267,10728/40,10728,40,18.4,6,0.0,QUEE,4,2013-11-04,2,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,110.39999999999999,0,0,1296.75,0,11,nov
1268,10728/55,10728,55,24.0,12,0.0,QUEE,4,2013-11-04,2,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,288.0,0,0,1296.75,0,11,nov
1269,10728/60,10728,60,34.0,15,0.0,QUEE,4,2013-11-04,2,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,510.0,0,0,1296.75,0,11,nov
1270,10729/1,10729,1,18.0,50,0.0,LINOD,8,2013-11-04,3,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,900.0,0,0,1850.0,0,11,nov
1271,10729/21,10729,21,10.0,30,0.0,LINOD,8,2013-11-04,3,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,300.0,0,0,1850.0,0,11,nov
1272,10729/50,10729,50,16.25,40,0.0,LINOD,8,2013-11-04,3,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,650.0,0,0,1850.0,0,11,nov
1273,10730/16,10730,16,17.45,15,0.05,BONAP,5,2013-11-05,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,248.66249999999997,1,1,484.26249999999993,1,11,nov
1274,10730/31,10730,31,12.5,3,0.05,BONAP,5,2013-11-05,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,35.625,1,1,484.26249999999993,1,11,nov
1275,10730/65,10730,65,21.05,10,0.05,BONAP,5,2013-11-05,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,199.975,1,1,484.26249999999993,1,11,nov
1276,10731/21,10731,21,10.0,40,0.05,CHOPS,7,2013-11-06,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,380.0,1,1,1890.4999999999998,2,11,nov
1277,10731/51,10731,51,53.0,30,0.05,CHOPS,7,2013-11-06,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,1510.4999999999998,1,1,1890.4999999999998,2,11,nov
1278,10732/76,10732,76,18.0,20,0.0,BONAP,3,2013-11-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,360.0,0,0,360.0,2,11,nov
1279,10733/14,10733,14,23.25,16,0.0,BERGS,1,2013-11-07,3,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,372.0,0,0,1459.0,3,11,nov
1280,10733/28,10733,28,45.6,20,0.0,BERGS,1,2013-11-07,3,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,912.0,0,0,1459.0,3,11,nov
1281,10733/52,10733,52,7.0,25,0.0,BERGS,1,2013-11-07,3,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,175.0,0,0,1459.0,3,11,nov
1282,10734/6,10734,6,25.0,30,0.0,GOURL,2,2013-11-07,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,750.0,0,0,1498.35,3,11,nov
1283,10734/30,10734,30,25.89,15,0.0,GOURL,2,2013-11-07,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,388.35,0,0,1498.35,3,11,nov
1284,10734/76,10734,76,18.0,20,0.0,GOURL,2,2013-11-07,3,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,360.0,0,0,1498.35,3,11,nov
1285,10735/61,10735,61,28.5,20,0.1,LETSS,6,2013-11-10,2,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,513.0,1,1,536.4,6,11,nov
1286,10735/77,10735,77,13.0,2,0.1,LETSS,6,2013-11-10,2,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,23.400000000000002,1,1,536.4,6,11,nov
1287,10736/65,10736,65,21.05,40,0.0,HUNGO,9,2013-11-11,2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,842.0,0,0,997.0,0,11,nov
1288,10736/75,10736,75,7.75,20,0.0,HUNGO,9,2013-11-11,2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,155.0,0,0,997.0,0,11,nov
1289,10737/13,10737,13,6.0,4,0.0,VINET,2,2013-11-11,2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,24.0,0,0,139.8,0,11,nov
1290,10737/41,10737,41,9.65,12,0.0,VINET,2,2013-11-11,2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,115.80000000000001,0,0,139.8,0,11,nov
1291,10738/16,10738,16,17.45,3,0.0,SPECD,2,2013-11-12,1,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,52.349999999999994,0,0,52.349999999999994,1,11,nov
1292,10739/36,10739,36,19.0,6,0.0,VINET,3,2013-11-12,3,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,114.0,0,0,240.0,1,11,nov
1293,10739/52,10739,52,7.0,18,0.0,VINET,3,2013-11-12,3,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,126.0,0,0,240.0,1,11,nov
1294,10740/28,10740,28,45.6,5,0.2,WHITC,4,2013-11-13,2,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,182.40000000000003,1,1,1416.0,2,11,nov
1295,10740/35,10740,35,18.0,35,0.2,WHITC,4,2013-11-13,2,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,504.0,1,1,1416.0,2,11,nov
1296,10740/45,10740,45,9.5,40,0.2,WHITC,4,2013-11-13,2,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,304.0,1,1,1416.0,2,11,nov
1297,10740/56,10740,56,38.0,14,0.2,WHITC,4,2013-11-13,2,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,425.6,1,1,1416.0,2,11,nov
1298,10741/2,10741,2,19.0,15,0.2,AROUT,4,2013-11-14,3,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,228.00000000000003,1,1,228.00000000000003,3,11,nov
1299,10742/3,10742,3,10.0,20,0.0,BOTTM,3,2013-11-14,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,200.0,0,0,3118.0,3,11,nov
1300,10742/60,10742,60,34.0,50,0.0,BOTTM,3,2013-11-14,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,1700.0,0,0,3118.0,3,11,nov
1301,10742/72,10742,72,34.8,35,0.0,BOTTM,3,2013-11-14,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,1218.0,0,0,3118.0,3,11,nov
1302,10743/46,10743,46,12.0,28,0.05,AROUT,1,2013-11-17,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,319.19999999999993,1,1,319.19999999999993,6,11,nov
1303,10744/40,10744,40,18.4,50,0.2,VAFFE,6,2013-11-17,1,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,736.0,1,1,736.0,6,11,nov
1304,10745/18,10745,18,62.5,24,0.0,QUICK,9,2013-11-18,1,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1500.0,0,0,4529.8,0,11,nov
1305,10745/44,10745,44,19.45,16,0.0,QUICK,9,2013-11-18,1,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,311.2,0,0,4529.8,0,11,nov
