,Id,ProductId,UnitPrice,Quantity,Discount,OrderId,CustomerId,EmployeeId,OrderDate,ShipPostalCode,price,OnSale,discounted_order,order_total,week_day,month
1062,10652/30,30,25.89,2,0.25,10652,GOURL,4,2013-09-01,04876-786,38.835,True,True,318.835,6,9
1063,10652/42,42,14.0,20,0.0,10652,GOURL,4,2013-09-01,04876-786,280.0,False,True,318.835,6,9
1064,10653/16,16,17.45,30,0.1,10653,FRANK,1,2013-09-02,80805,471.15,True,True,1083.15,0,9
1065,10653/60,60,34.0,20,0.1,10653,FRANK,1,2013-09-02,80805,612.0,True,True,1083.15,0,9
1066,10654/4,4,22.0,12,0.1,10654,BERGS,5,2013-09-02,S-958 22,237.60000000000002,True,True,601.83,0,9
1067,10654/39,39,18.0,20,0.1,10654,BERGS,5,2013-09-02,S-958 22,324.0,True,True,601.83,0,9
1068,10654/54,54,7.45,6,0.1,10654,BERGS,5,2013-09-02,S-958 22,40.230000000000004,True,True,601.83,0,9
1069,10655/41,41,9.65,20,0.2,10655,REGGC,1,2013-09-03,42100,154.4,True,True,154.4,1,9
1070,10656/14,14,23.25,3,0.1,10656,GREAL,6,2013-09-04,97403,62.775000000000006,True,True,604.2149999999999,2,9
1071,10656/44,44,19.45,28,0.1,10656,GREAL,6,2013-09-04,97403,490.14,True,True,604.2149999999999,2,9
1072,10656/47,47,9.5,6,0.1,10656,GREAL,6,2013-09-04,97403,51.300000000000004,True,True,604.2149999999999,2,9
1073,10657/15,15,15.5,50,0.0,10657,SAVEA,2,2013-09-04,83720,775.0,False,False,4371.6,2,9
1074,10657/41,41,9.65,24,0.0,10657,SAVEA,2,2013-09-04,83720,231.60000000000002,False,False,4371.6,2,9
1075,10657/46,46,12.0,45,0.0,10657,SAVEA,2,2013-09-04,83720,540.0,False,False,4371.6,2,9
1076,10657/47,47,9.5,10,0.0,10657,SAVEA,2,2013-09-04,83720,95.0,False,False,4371.6,2,9
1077,10657/56,56,38.0,45,0.0,10657,SAVEA,2,2013-09-04,83720,1710.0,False,False,4371.6,2,9
1078,10657/60,60,34.0,30,0.0,10657,SAVEA,2,2013-09-04,83720,1020.0,False,False,4371.6,2,9
1079,10658/21,21,10.0,60,0.0,10658,QUICK,4,2013-09-05,01307,600.0,False,True,4464.599999999999,3,9
1080,10658/40,40,18.4,70,0.05,10658,QUICK,4,2013-09-05,01307,1223.5999999999997,True,True,4464.599999999999,3,9
1081,10658/60,60,34.0,55,0.05,10658,QUICK,4,2013-09-05,01307,1776.4999999999998,True,True,4464.599999999999,3,9
1082,10658/77,77,13.0,70,0.05,10658,QUICK,4,2013-09-05,01307,864.5,True,True,4464.599999999999,3,9
1083,10659/31,31,12.5,20,0.05,10659,QUEE,7,2013-09-05,05487-020,237.5,True,True,1227.02,3,9
1084,10659/40,40,18.4,24,0.05,10659,QUEE,7,2013-09-05,05487-020,419.5199999999999,True,True,1227.02,3,9
1085,10659/70,70,15.0,40,0.05,10659,QUEE,7,2013-09-05,05487-020,570.0,True,True,1227.02,3,9
1086,10660/20,20,81.0,21,0.0,10660,HUNGC,8,2013-09-08,97827,1701.0,False,False,1701.0,6,9
1087,10661/39,39,18.0,3,0.2,10661,HUNGO,7,2013-09-09,,43.2,True,True,562.6000000000001,0,9
1088,10661/58,58,13.25,49,0.2,10661,HUNGO,7,2013-09-09,,519.4000000000001,True,True,562.6000000000001,0,9
1089,10662/68,68,12.5,10,0.0,10662,LONEP,3,2013-09-09,97219,125.0,False,False,125.0,0,9
1090,10663/40,40,18.4,30,0.05,10663,BONAP,2,2013-09-10,13008,524.3999999999999,True,True,1930.3999999999996,1,9
1091,10663/42,42,14.0,30,0.05,10663,BONAP,2,2013-09-10,13008,398.99999999999994,True,True,1930.3999999999996,1,9
1092,10663/51,51,53.0,20,0.05,10663,BONAP,2,2013-09-10,13008,1006.9999999999999,True,True,1930.3999999999996,1,9
1093,10664/10,10,31.0,24,0.15,10664,FURIB,1,2013-09-10,1675,632.4,True,True,1288.3875,1,9
1094,10664/56,56,38.0,12,0.15,10664,FURIB,1,2013-09-10,1675,387.59999999999997,True,True,1288.3875,1,9
1095,10664/65,65,21.05,15,0.15,10664,FURIB,1,2013-09-10,1675,268.38750000000005,True,True,1288.3875,1,9
1096,10665/51,51,53.0,20,0.0,10665,LONEP,1,2013-09-11,97219,1060.0,False,False,1295.0,2,9
1097,10665/59,59,55.0,1,0.0,10665,LONEP,1,2013-09-11,97219,55.0,False,False,1295.0,2,9
1098,10665/76,76,18.0,10,0.0,10665,LONEP,1,2013-09-11,97219,180.0,False,False,1295.0,2,9
1099,10666/29,29,123.79,36,0.0,10666,RICSU,7,2013-09-12,1204,4456.4400000000005,False,False,4666.9400000000005,3,9
1100,10666/65,65,21.05,10,0.0,10666,RICSU,7,2013-09-12,1204,210.5,False,False,4666.9400000000005,3,9
1101,10667/69,69,36.0,45,0.2,10667,ERNSH,7,2013-09-12,8010,1296.0,True,True,1536.8,3,9
1102,10667/71,71,21.5,14,0.2,10667,ERNSH,7,2013-09-12,8010,240.79999999999998,True,True,1536.8,3,9
1103,10668/31,31,12.5,8,0.1,10668,WANDK,1,2013-09-15,70563,90.0,True,True,625.275,6,9
1104,10668/55,55,24.0,4,0.1,10668,WANDK,1,2013-09-15,70563,86.4,True,True,625.275,6,9
1105,10668/64,64,33.25,15,0.1,10668,WANDK,1,2013-09-15,70563,448.875,True,True,625.275,6,9
1106,10669/36,36,19.0,30,0.0,10669,SIMOB,2,2013-09-15,1734,570.0,False,False,570.0,6,9
1107,10670/23,23,9.0,32,0.0,10670,FRANK,4,2013-09-16,80805,288.0,False,False,2301.75,0,9
1108,10670/46,46,12.0,60,0.0,10670,FRANK,4,2013-09-16,80805,720.0,False,False,2301.75,0,9
1109,10670/67,67,14.0,25,0.0,10670,FRANK,4,2013-09-16,80805,350.0,False,False,2301.75,0,9
1110,10670/73,73,15.0,50,0.0,10670,FRANK,4,2013-09-16,80805,750.0,False,False,2301.75,0,9
1111,10670/75,75,7.75,25,0.0,10670,FRANK,4,2013-09-16,80805,193.75,False,False,2301.75,0,9
1112,10671/16,16,17.45,10,0.0,10671,FRANR,1,2013-09-17,44000,174.5,False,False,920.1,1,9
1113,10671/62,62,49.3,10,0.0,10671,FRANR,1,2013-09-17,44000,493.0,False,False,920.1,1,9
1114,10671/65,65,21.05,12,0.0,10671,FRANR,1,2013-09-17,44000,252.60000000000002,False,False,920.1,1,9
1115,10672/38,38,263.5,15,0.1,10672,BERGS,9,2013-09-17,S-958 22,3557.25,True,True,3815.25,1,9
1116,10672/71,71,21.5,12,0.0,10672,BERGS,9,2013-09-17,S-958 22,258.0,False,True,3815.25,1,9
1117,10673/16,16,17.45,3,0.0,10673,WILMK,2,2013-09-18,21240,52.349999999999994,False,False,412.35,2,9
1118,10673/42,42,14.0,6,0.0,10673,WILMK,2,2013-09-18,21240,84.0,False,False,412.35,2,9
1119,10673/43,43,46.0,6,0.0,10673,WILMK,2,2013-09-18,21240,276.0,False,False,412.35,2,9
1120,10674/23,23,9.0,5,0.0,10674,ISLAT,4,2013-09-18,PO31 7PJ,45.0,False,False,45.0,2,9
1121,10675/14,14,23.25,30,0.0,10675,FRANK,5,2013-09-19,80805,697.5,False,False,1423.0,3,9
1122,10675/53,53,32.8,10,0.0,10675,FRANK,5,2013-09-19,80805,328.0,False,False,1423.0,3,9
1123,10675/58,58,13.25,30,0.0,10675,FRANK,5,2013-09-19,80805,397.5,False,False,1423.0,3,9
1124,10676/10,10,31.0,2,0.0,10676,TORTU,2,2013-09-22,05033,62.0,False,False,534.85,6,9
1125,10676/19,19,9.2,7,0.0,10676,TORTU,2,2013-09-22,05033,64.39999999999999,False,False,534.85,6,9
1126,10676/44,44,19.45,21,0.0,10676,TORTU,2,2013-09-22,05033,408.45,False,False,534.85,6,9
1127,10677/26,26,31.23,30,0.15,10677,ANTO,1,2013-09-22,05023,796.365,True,True,813.365,6,9
1128,10677/33,33,2.5,8,0.15,10677,ANTO,1,2013-09-22,05023,17.0,True,True,813.365,6,9
1129,10678/12,12,38.0,100,0.0,10678,SAVEA,7,2013-09-23,83720,3800.0,False,False,5256.5,0,9
1130,10678/33,33,2.5,30,0.0,10678,SAVEA,7,2013-09-23,83720,75.0,False,False,5256.5,0,9
1131,10678/41,41,9.65,120,0.0,10678,SAVEA,7,2013-09-23,83720,1158.0,False,False,5256.5,0,9
1132,10678/54,54,7.45,30,0.0,10678,SAVEA,7,2013-09-23,83720,223.5,False,False,5256.5,0,9
1133,10679/59,59,55.0,12,0.0,10679,BLONP,8,2013-09-23,67000,660.0,False,False,660.0,0,9
1134,10680/16,16,17.45,50,0.25,10680,OLDWO,1,2013-09-24,99508,654.3749999999999,True,True,1261.875,1,9
1135,10680/31,31,12.5,20,0.25,10680,OLDWO,1,2013-09-24,99508,187.5,True,True,1261.875,1,9
1136,10680/42,42,14.0,40,0.25,10680,OLDWO,1,2013-09-24,99508,420.0,True,True,1261.875,1,9
1137,10681/19,19,9.2,30,0.1,10681,GREAL,3,2013-09-25,97403,248.39999999999998,True,True,1287.4,2,9
1138,10681/21,21,10.0,12,0.1,10681,GREAL,3,2013-09-25,97403,108.0,True,True,1287.4,2,9
1139,10681/64,64,33.25,28,0.0,10681,GREAL,3,2013-09-25,97403,931.0,False,True,1287.4,2,9
1140,10682/33,33,2.5,30,0.0,10682,ANTO,3,2013-09-25,05023,75.0,False,False,375.5,2,9
1141,10682/66,66,17.0,4,0.0,10682,ANTO,3,2013-09-25,05023,68.0,False,False,375.5,2,9
1142,10682/75,75,7.75,30,0.0,10682,ANTO,3,2013-09-25,05023,232.5,False,False,375.5,2,9
1143,10683/52,52,7.0,9,0.0,10683,DUMO,2,2013-09-26,44000,63.0,False,False,63.0,3,9
1144,10684/40,40,18.4,20,0.0,10684,OTTIK,3,2013-09-26,50739,368.0,False,False,1768.0,3,9
1145,10684/47,47,9.5,40,0.0,10684,OTTIK,3,2013-09-26,50739,380.0,False,False,1768.0,3,9
1146,10684/60,60,34.0,30,0.0,10684,OTTIK,3,2013-09-26,50739,1020.0,False,False,1768.0,3,9
1147,10685/10,10,31.0,20,0.0,10685,GOURL,4,2013-09-29,04876-786,620.0,False,False,801.1,6,9
1148,10685/41,41,9.65,4,0.0,10685,GOURL,4,2013-09-29,04876-786,38.6,False,False,801.1,6,9
1149,10685/47,47,9.5,15,0.0,10685,GOURL,4,2013-09-29,04876-786,142.5,False,False,801.1,6,9
1150,10686/17,17,39.0,30,0.2,10686,PICCO,2,2013-09-30,5020,936.0000000000001,True,True,1404.45,0,9
1151,10686/26,26,31.23,15,0.0,10686,PICCO,2,2013-09-30,5020,468.45,False,True,1404.45,0,9
1152,10687/9,9,97.0,50,0.25,10687,HUNGO,9,2013-09-30,,3637.5,True,True,4960.9,0,9
1153,10687/29,29,123.79,10,0.0,10687,HUNGO,9,2013-09-30,,1237.9,False,True,4960.9,0,9
1154,10687/36,36,19.0,6,0.25,10687,HUNGO,9,2013-09-30,,85.5,True,True,4960.9,0,9
1155,10688/10,10,31.0,18,0.1,10688,VAFFE,4,2013-10-01,8200,502.20000000000005,True,True,3160.6000000000004,1,10
1156,10688/28,28,45.6,60,0.1,10688,VAFFE,4,2013-10-01,8200,2462.4,True,True,3160.6000000000004,1,10
1157,10688/34,34,14.0,14,0.0,10688,VAFFE,4,2013-10-01,8200,196.0,False,True,3160.6000000000004,1,10
1158,10689/1,1,18.0,35,0.25,10689,BERGS,1,2013-10-01,S-958 22,472.5,True,True,472.5,1,10
1159,10690/56,56,38.0,20,0.25,10690,HANAR,1,2013-10-02,05454-876,570.0,True,True,862.5,2,10
1160,10690/77,77,13.0,30,0.25,10690,HANAR,1,2013-10-02,05454-876,292.5,True,True,862.5,2,10
1161,10691/1,1,18.0,30,0.0,10691,QUICK,2,2013-10-03,01307,540.0,False,False,10164.8,3,10
1162,10691/29,29,123.79,40,0.0,10691,QUICK,2,2013-10-03,01307,4951.6,False,False,10164.8,3,10
1163,10691/43,43,46.0,40,0.0,10691,QUICK,2,2013-10-03,01307,1840.0,False,False,10164.8,3,10
1164,10691/44,44,19.45,24,0.0,10691,QUICK,2,2013-10-03,01307,466.79999999999995,False,False,10164.8,3,10
1165,10691/62,62,49.3,48,0.0,10691,QUICK,2,2013-10-03,01307,2366.3999999999996,False,False,10164.8,3,10
1166,10692/63,63,43.9,20,0.0,10692,ALFKI,4,2013-10-03,12209,878.0,False,False,878.0,3,10
1167,10693/9,9,97.0,6,0.0,10693,WHITC,3,2013-10-06,98124,582.0,False,True,2071.2,6,10
1168,10693/54,54,7.45,60,0.15,10693,WHITC,3,2013-10-06,98124,379.95,True,True,2071.2,6,10
1169,10693/69,69,36.0,30,0.15,10693,WHITC,3,2013-10-06,98124,917.9999999999999,True,True,2071.2,6,10
1170,10693/73,73,15.0,15,0.15,10693,WHITC,3,2013-10-06,98124,191.25,True,True,2071.2,6,10
1171,10694/7,7,30.0,90,0.0,10694,QUICK,8,2013-10-06,01307,2700.0,False,False,4825.0,6,10
1172,10694/59,59,55.0,25,0.0,10694,QUICK,8,2013-10-06,01307,1375.0,False,False,4825.0,6,10
1173,10694/70,70,15.0,50,0.0,10694,QUICK,8,2013-10-06,01307,750.0,False,False,4825.0,6,10
1174,10695/8,8,40.0,10,0.0,10695,WILMK,7,2013-10-07,21240,400.0,False,False,642.0,0,10
1175,10695/12,12,38.0,4,0.0,10695,WILMK,7,2013-10-07,21240,152.0,False,False,642.0,0,10
1176,10695/24,24,4.5,20,0.0,10695,WILMK,7,2013-10-07,21240,90.0,False,False,642.0,0,10
1177,10696/17,17,39.0,20,0.0,10696,WHITC,8,2013-10-08,98124,780.0,False,False,996.0,1,10
1178,10696/46,46,12.0,18,0.0,10696,WHITC,8,2013-10-08,98124,216.0,False,False,996.0,1,10
1179,10697/19,19,9.2,7,0.25,10697,LINOD,3,2013-10-08,4980,48.3,True,True,805.425,1,10
1180,10697/35,35,18.0,9,0.25,10697,LINOD,3,2013-10-08,4980,121.5,True,True,805.425,1,10
1181,10697/58,58,13.25,30,0.25,10697,LINOD,3,2013-10-08,4980,298.125,True,True,805.425,1,10
1182,10697/70,70,15.0,30,0.25,10697,LINOD,3,2013-10-08,4980,337.5,True,True,805.425,1,10
1183,10698/11,11,21.0,15,0.0,10698,ERNSH,4,2013-10-09,8010,315.0,False,True,3436.4434999999994,2,10
1184,10698/17,17,39.0,8,0.05,10698,ERNSH,4,2013-10-09,8010,296.4,True,True,3436.4434999999994,2,10
1185,10698/29,29,123.79,12,0.05,10698,ERNSH,4,2013-10-09,8010,1411.206,True,True,3436.4434999999994,2,10
1186,10698/65,65,21.05,65,0.05,10698,ERNSH,4,2013-10-09,8010,1299.8374999999999,True,True,3436.4434999999994,2,10
1187,10698/70,70,15.0,8,0.05,10698,ERNSH,4,2013-10-09,8010,114.0,True,True,3436.4434999999994,2,10
1188,10699/47,47,9.5,12,0.0,10699,MORGK,3,2013-10-09,04179,114.0,False,False,114.0,2,10
1189,10700/1,1,18.0,5,0.2,10700,SAVEA,3,2013-10-10,83720,72.0,True,True,1638.4,3,10
1190,10700/34,34,14.0,12,0.2,10700,SAVEA,3,2013-10-10,83720,134.4,True,True,1638.4,3,10
1191,10700/68,68,12.5,40,0.2,10700,SAVEA,3,2013-10-10,83720,400.0,True,True,1638.4,3,10
1192,10700/71,71,21.5,60,0.2,10700,SAVEA,3,2013-10-10,83720,1032.0,True,True,1638.4,3,10
1193,10701/59,59,55.0,42,0.15,10701,HUNGO,6,2013-10-13,,1963.5,True,True,2864.5,6,10
1194,10701/71,71,21.5,20,0.15,10701,HUNGO,6,2013-10-13,,365.5,True,True,2864.5,6,10
1195,10701/76,76,18.0,35,0.15,10701,HUNGO,6,2013-10-13,,535.5,True,True,2864.5,6,10
1196,10702/3,3,10.0,6,0.0,10702,ALFKI,4,2013-10-13,12209,60.0,False,False,330.0,6,10
1197,10702/76,76,18.0,15,0.0,10702,ALFKI,4,2013-10-13,12209,270.0,False,False,330.0,6,10
1198,10703/2,2,19.0,5,0.0,10703,FOLKO,6,2013-10-14,S-844 67,95.0,False,False,2545.0,0,10
1199,10703/59,59,55.0,35,0.0,10703,FOLKO,6,2013-10-14,S-844 67,1925.0,False,False,2545.0,0,10
1200,10703/73,73,15.0,35,0.0,10703,FOLKO,6,2013-10-14,S-844 67,525.0,False,False,2545.0,0,10
1201,10704/4,4,22.0,6,0.0,10704,QUEE,6,2013-10-14,05487-020,132.0,False,False,595.5,0,10
1202,10704/24,24,4.5,35,0.0,10704,QUEE,6,2013-10-14,05487-020,157.5,False,False,595.5,0,10
1203,10704/48,48,12.75,24,0.0,10704,QUEE,6,2013-10-14,05487-020,306.0,False,False,595.5,0,10
1204,10705/31,31,12.5,20,0.0,10705,HILAA,9,2013-10-15,5022,250.0,False,False,378.0,1,10
1205,10705/32,32,32.0,4,0.0,10705,HILAA,9,2013-10-15,5022,128.0,False,False,378.0,1,10
1206,10706/16,16,17.45,20,0.0,10706,OLDWO,8,2013-10-16,99508,349.0,False,False,1893.0,2,10
1207,10706/43,43,46.0,24,0.0,10706,OLDWO,8,2013-10-16,99508,1104.0,False,False,1893.0,2,10
1208,10706/59,59,55.0,8,0.0,10706,OLDWO,8,2013-10-16,99508,440.0,False,False,1893.0,2,10
1209,10707/55,55,24.0,21,0.0,10707,AROUT,4,2013-10-16,CO7 6JX,504.0,False,True,1641.0,2,10
1210,10707/57,57,19.5,40,0.0,10707,AROUT,4,2013-10-16,CO7 6JX,780.0,False,True,1641.0,2,10
1211,10707/70,70,15.0,28,0.15,10707,AROUT,4,2013-10-16,CO7 6JX,357.0,True,True,1641.0,2,10
1212,10708/5,5,21.35,4,0.0,10708,THEBI,6,2013-10-17,97201,85.4,False,False,180.4,3,10
1213,10708/36,36,19.0,5,0.0,10708,THEBI,6,2013-10-17,97201,95.0,False,False,180.4,3,10
1214,10709/8,8,40.0,40,0.0,10709,GOURL,1,2013-10-17,04876-786,1600.0,False,False,3424.0,3,10
1215,10709/51,51,53.0,28,0.0,10709,GOURL,1,2013-10-17,04876-786,1484.0,False,False,3424.0,3,10
1216,10709/60,60,34.0,10,0.0,10709,GOURL,1,2013-10-17,04876-786,340.0,False,False,3424.0,3,10
1217,10710/19,19,9.2,5,0.0,10710,FRANS,1,2013-10-20,10100,46.0,False,False,93.5,6,10
1218,10710/47,47,9.5,5,0.0,10710,FRANS,1,2013-10-20,10100,47.5,False,False,93.5,6,10
1219,10711/19,19,9.2,12,0.0,10711,SAVEA,5,2013-10-21,83720,110.39999999999999,False,False,4451.7,0,10
1220,10711/41,41,9.65,42,0.0,10711,SAVEA,5,2013-10-21,83720,405.3,False,False,4451.7,0,10
1221,10711/53,53,32.8,120,0.0,10711,SAVEA,5,2013-10-21,83720,3935.9999999999995,False,False,4451.7,0,10
1222,10712/53,53,32.8,3,0.05,10712,HUNGO,3,2013-10-21,,93.47999999999999,True,True,1233.48,0,10
1223,10712/56,56,38.0,30,0.0,10712,HUNGO,3,2013-10-21,,1140.0,False,True,1233.48,0,10
1224,10713/10,10,31.0,18,0.0,10713,SAVEA,1,2013-10-22,83720,558.0,False,False,2827.9,1,10
1225,10713/26,26,31.23,30,0.0,10713,SAVEA,1,2013-10-22,83720,936.9,False,False,2827.9,1,10
1226,10713/45,45,9.5,110,0.0,10713,SAVEA,1,2013-10-22,83720,1045.0,False,False,2827.9,1,10
1227,10713/46,46,12.0,24,0.0,10713,SAVEA,1,2013-10-22,83720,288.0,False,False,2827.9,1,10
1228,10714/2,2,19.0,30,0.25,10714,SAVEA,5,2013-10-22,83720,427.5,True,True,2205.75,1,10
1229,10714/17,17,39.0,27,0.25,10714,SAVEA,5,2013-10-22,83720,789.75,True,True,2205.75,1,10
1230,10714/47,47,9.5,50,0.25,10714,SAVEA,5,2013-10-22,83720,356.25,True,True,2205.75,1,10
1231,10714/56,56,38.0,18,0.25,10714,SAVEA,5,2013-10-22,83720,513.0,True,True,2205.75,1,10
1232,10714/58,58,13.25,12,0.25,10714,SAVEA,5,2013-10-22,83720,119.25,True,True,2205.75,1,10
1233,10715/10,10,31.0,21,0.0,10715,BONAP,3,2013-10-23,13008,651.0,False,False,1296.0,2,10
1234,10715/71,71,21.5,30,0.0,10715,BONAP,3,2013-10-23,13008,645.0,False,False,1296.0,2,10
1235,10716/21,21,10.0,5,0.0,10716,RANCH,4,2013-10-24,1010,50.0,False,False,706.0,3,10
1236,10716/51,51,53.0,7,0.0,10716,RANCH,4,2013-10-24,1010,371.0,False,False,706.0,3,10
1237,10716/61,61,28.5,10,0.0,10716,RANCH,4,2013-10-24,1010,285.0,False,False,706.0,3,10
1238,10717/21,21,10.0,32,0.05,10717,FRANK,1,2013-10-24,80805,304.0,True,True,1270.75,3,10
1239,10717/54,54,7.45,15,0.0,10717,FRANK,1,2013-10-24,80805,111.75,False,True,1270.75,3,10
1240,10717/69,69,36.0,25,0.05,10717,FRANK,1,2013-10-24,80805,854.9999999999999,True,True,1270.75,3,10
1241,10718/12,12,38.0,36,0.0,10718,KOENE,1,2013-10-27,14776,1368.0,False,False,3463.0,6,10
1242,10718/16,16,17.45,20,0.0,10718,KOENE,1,2013-10-27,14776,349.0,False,False,3463.0,6,10
1243,10718/36,36,19.0,40,0.0,10718,KOENE,1,2013-10-27,14776,760.0,False,False,3463.0,6,10
1244,10718/62,62,49.3,20,0.0,10718,KOENE,1,2013-10-27,14776,986.0,False,False,3463.0,6,10
1245,10719/18,18,62.5,12,0.25,10719,LETSS,8,2013-10-27,94117,562.5,True,True,844.2525,6,10
1246,10719/30,30,25.89,3,0.25,10719,LETSS,8,2013-10-27,94117,58.2525,True,True,844.2525,6,10
1247,10719/54,54,7.45,40,0.25,10719,LETSS,8,2013-10-27,94117,223.5,True,True,844.2525,6,10
1248,10720/35,35,18.0,21,0.0,10720,QUEDE,8,2013-10-28,02389-673,378.0,False,False,550.0,0,10
1249,10720/71,71,21.5,8,0.0,10720,QUEDE,8,2013-10-28,02389-673,172.0,False,False,550.0,0,10
1250,10721/44,44,19.45,50,0.05,10721,QUICK,5,2013-10-29,01307,923.875,True,True,923.875,1,10
1251,10722/2,2,19.0,3,0.0,10722,SAVEA,8,2013-10-29,83720,57.0,False,False,1570.0,1,10
1252,10722/31,31,12.5,50,0.0,10722,SAVEA,8,2013-10-29,83720,625.0,False,False,1570.0,1,10
1253,10722/68,68,12.5,45,0.0,10722,SAVEA,8,2013-10-29,83720,562.5,False,False,1570.0,1,10
1254,10722/75,75,7.75,42,0.0,10722,SAVEA,8,2013-10-29,83720,325.5,False,False,1570.0,1,10
1255,10723/26,26,31.23,15,0.0,10723,WHITC,3,2013-10-30,98124,468.45,False,False,468.45,2,10
1256,10724/10,10,31.0,16,0.0,10724,MEREP,8,2013-10-30,H1J 1C3,496.0,False,False,638.5,2,10
1257,10724/61,61,28.5,5,0.0,10724,MEREP,8,2013-10-30,H1J 1C3,142.5,False,False,638.5,2,10
1258,10725/41,41,9.65,12,0.0,10725,FAMIA,4,2013-10-31,05442-030,115.80000000000001,False,False,287.8,3,10
1259,10725/52,52,7.0,4,0.0,10725,FAMIA,4,2013-10-31,05442-030,28.0,False,False,287.8,3,10
1260,10725/55,55,24.0,6,0.0,10725,FAMIA,4,2013-10-31,05442-030,144.0,False,False,287.8,3,10
1261,10726/4,4,22.0,25,0.0,10726,EASTC,4,2013-11-03,WX3 6FW,550.0,False,False,655.0,6,11
1262,10726/11,11,21.0,5,0.0,10726,EASTC,4,2013-11-03,WX3 6FW,105.0,False,False,655.0,6,11
1263,10727/17,17,39.0,20,0.05,10727,REGGC,2,2013-11-03,42100,741.0,True,True,1624.5,6,11
1264,10727/56,56,38.0,10,0.05,10727,REGGC,2,2013-11-03,42100,361.0,True,True,1624.5,6,11
1265,10727/59,59,55.0,10,0.05,10727,REGGC,2,2013-11-03,42100,522.5,True,True,1624.5,6,11
1266,10728/30,30,25.89,15,0.0,10728,QUEE,4,2013-11-04,05487-020,388.35,False,False,1296.75,0,11
1267,10728/40,40,18.4,6,0.0,10728,QUEE,4,2013-11-04,05487-020,110.39999999999999,False,False,1296.75,0,11
1268,10728/55,55,24.0,12,0.0,10728,QUEE,4,2013-11-04,05487-020,288.0,False,False,1296.75,0,11
1269,10728/60,60,34.0,15,0.0,10728,QUEE,4,2013-11-04,05487-020,510.0,False,False,1296.75,0,11
1270,10729/1,1,18.0,50,0.0,10729,LINOD,8,2013-11-04,4980,900.0,False,False,1850.0,0,11
1271,10729/21,21,10.0,30,0.0,10729,LINOD,8,2013-11-04,4980,300.0,False,False,1850.0,0,11
1272,10729/50,50,16.25,40,0.0,10729,LINOD,8,2013-11-04,4980,650.0,False,False,1850.0,0,11
1273,10730/16,16,17.45,15,0.05,10730,BONAP,5,2013-11-05,13008,248.66249999999997,True,True,484.26249999999993,1,11
1274,10730/31,31,12.5,3,0.05,10730,BONAP,5,2013-11-05,13008,35.625,True,True,484.26249999999993,1,11
1275,10730/65,65,21.05,10,0.05,10730,BONAP,5,2013-11-05,13008,199.975,True,True,484.26249999999993,1,11
1276,10731/21,21,10.0,40,0.05,10731,CHOPS,7,2013-11-06,3012,380.0,True,True,1890.4999999999998,2,11
1277,10731/51,51,53.0,30,0.05,10731,CHOPS,7,2013-11-06,3012,1510.4999999999998,True,True,1890.4999999999998,2,11
1278,10732/76,76,18.0,20,0.0,10732,BONAP,3,2013-11-06,13008,360.0,False,False,360.0,2,11
1279,10733/14,14,23.25,16,0.0,10733,BERGS,1,2013-11-07,S-958 22,372.0,False,False,1459.0,3,11
1280,10733/28,28,45.6,20,0.0,10733,BERGS,1,2013-11-07,S-958 22,912.0,False,False,1459.0,3,11
1281,10733/52,52,7.0,25,0.0,10733,BERGS,1,2013-11-07,S-958 22,175.0,False,False,1459.0,3,11
1282,10734/6,6,25.0,30,0.0,10734,GOURL,2,2013-11-07,04876-786,750.0,False,False,1498.35,3,11
1283,10734/30,30,25.89,15,0.0,10734,GOURL,2,2013-11-07,04876-786,388.35,False,False,1498.35,3,11
1284,10734/76,76,18.0,20,0.0,10734,GOURL,2,2013-11-07,04876-786,360.0,False,False,1498.35,3,11
1285,10735/61,61,28.5,20,0.1,10735,LETSS,6,2013-11-10,94117,513.0,True,True,536.4,6,11
1286,10735/77,77,13.0,2,0.1,10735,LETSS,6,2013-11-10,94117,23.400000000000002,True,True,536.4,6,11
1287,10736/65,65,21.05,40,0.0,10736,HUNGO,9,2013-11-11,,842.0,False,False,997.0,0,11
1288,10736/75,75,7.75,20,0.0,10736,HUNGO,9,2013-11-11,,155.0,False,False,997.0,0,11
1289,10737/13,13,6.0,4,0.0,10737,VINET,2,2013-11-11,51100,24.0,False,False,139.8,0,11
1290,10737/41,41,9.65,12,0.0,10737,VINET,2,2013-11-11,51100,115.80000000000001,False,False,139.8,0,11
1291,10738/16,16,17.45,3,0.0,10738,SPECD,2,2013-11-12,75016,52.349999999999994,False,False,52.349999999999994,1,11
1292,10739/36,36,19.0,6,0.0,10739,VINET,3,2013-11-12,51100,114.0,False,False,240.0,1,11
1293,10739/52,52,7.0,18,0.0,10739,VINET,3,2013-11-12,51100,126.0,False,False,240.0,1,11
1294,10740/28,28,45.6,5,0.2,10740,WHITC,4,2013-11-13,98124,182.40000000000003,True,True,1416.0,2,11
1295,10740/35,35,18.0,35,0.2,10740,WHITC,4,2013-11-13,98124,504.0,True,True,1416.0,2,11
1296,10740/45,45,9.5,40,0.2,10740,WHITC,4,2013-11-13,98124,304.0,True,True,1416.0,2,11
1297,10740/56,56,38.0,14,0.2,10740,WHITC,4,2013-11-13,98124,425.6,True,True,1416.0,2,11
1298,10741/2,2,19.0,15,0.2,10741,AROUT,4,2013-11-14,CO7 6JX,228.00000000000003,True,True,228.00000000000003,3,11
