,index,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
723,723,10522/1,10522,1,18.0,40,0.2,576.0,1,1,2318.24
724,724,10522/8,10522,8,40.0,24,0.0,960.0,0,1,2318.24
725,725,10522/30,10522,30,25.89,20,0.2,414.24000000000007,1,1,2318.24
726,726,10522/40,10522,40,18.4,25,0.2,368.0,1,1,2318.24
727,727,10523/17,10523,17,39.0,25,0.1,877.5,1,1,2444.31
728,728,10523/20,10523,20,81.0,15,0.1,1093.5,1,1,2444.31
729,729,10523/37,10523,37,26.0,18,0.1,421.20000000000005,1,1,2444.31
730,730,10523/41,10523,41,9.65,6,0.1,52.11,1,1,2444.31
731,731,10524/10,10524,10,31.0,2,0.0,62.0,0,0,3192.65
732,732,10524/30,10524,30,25.89,10,0.0,258.9,0,0,3192.65
733,733,10524/43,10524,43,46.0,60,0.0,2760.0,0,0,3192.65
734,734,10524/54,10524,54,7.45,15,0.0,111.75,0,0,3192.65
735,735,10525/36,10525,36,19.0,30,0.0,570.0,0,1,818.4
736,736,10525/40,10525,40,18.4,15,0.1,248.39999999999998,1,1,818.4
737,737,10526/1,10526,1,18.0,8,0.15,122.39999999999999,1,1,1151.3999999999999
738,738,10526/13,10526,13,6.0,10,0.0,60.0,0,1,1151.3999999999999
739,739,10526/56,10526,56,38.0,30,0.15,968.9999999999999,1,1,1151.3999999999999
740,740,10527/4,10527,4,22.0,50,0.1,990.0,1,1,1503.0
741,741,10527/36,10527,36,19.0,30,0.1,513.0,1,1,1503.0
742,742,10528/11,10528,11,21.0,3,0.0,63.0,0,1,392.2
743,743,10528/33,10528,33,2.5,8,0.2,16.0,1,1,392.2
744,744,10528/72,10528,72,34.8,9,0.0,313.2,0,1,392.2
745,745,10529/55,10529,55,24.0,14,0.0,336.0,0,0,946.0
746,746,10529/68,10529,68,12.5,20,0.0,250.0,0,0,946.0
747,747,10529/69,10529,69,36.0,10,0.0,360.0,0,0,946.0
748,748,10530/17,10530,17,39.0,40,0.0,1560.0,0,0,4180.0
749,749,10530/43,10530,43,46.0,25,0.0,1150.0,0,0,4180.0
750,750,10530/61,10530,61,28.5,20,0.0,570.0,0,0,4180.0
751,751,10530/76,10530,76,18.0,50,0.0,900.0,0,0,4180.0
752,752,10531/59,10531,59,55.0,2,0.0,110.0,0,0,110.0
753,753,10532/30,10532,30,25.89,15,0.0,388.35,0,0,796.35
754,754,10532/66,10532,66,17.0,24,0.0,408.0,0,0,796.35
755,755,10533/4,10533,4,22.0,50,0.05,1045.0,1,1,2222.2
756,756,10533/72,10533,72,34.8,24,0.0,835.1999999999999,0,1,2222.2
757,757,10533/73,10533,73,15.0,24,0.05,342.0,1,1,2222.2
758,758,10534/30,10534,30,25.89,10,0.0,258.9,0,1,465.7
759,759,10534/40,10534,40,18.4,10,0.2,147.2,1,1,465.7
760,760,10534/54,10534,54,7.45,10,0.2,59.60000000000001,1,1,465.7
761,761,10535/11,10535,11,21.0,50,0.1,945.0000000000001,1,1,1940.8500000000001
762,762,10535/40,10535,40,18.4,10,0.1,165.6,1,1,1940.8500000000001
763,763,10535/57,10535,57,19.5,5,0.1,87.75,1,1,1940.8500000000001
764,764,10535/59,10535,59,55.0,15,0.1,742.5,1,1,1940.8500000000001
765,765,10536/12,10536,12,38.0,15,0.25,427.5,1,1,1645.0
766,766,10536/31,10536,31,12.5,20,0.0,250.0,0,1,1645.0
767,767,10536/33,10536,33,2.5,30,0.0,75.0,0,1,1645.0
768,768,10536/60,10536,60,34.0,35,0.25,892.5,1,1,1645.0
769,769,10537/31,10537,31,12.5,30,0.0,375.0,0,0,1823.8
770,770,10537/51,10537,51,53.0,6,0.0,318.0,0,0,1823.8
771,771,10537/58,10537,58,13.25,20,0.0,265.0,0,0,1823.8
772,772,10537/72,10537,72,34.8,21,0.0,730.8,0,0,1823.8
773,773,10537/73,10537,73,15.0,9,0.0,135.0,0,0,1823.8
774,774,10538/70,10538,70,15.0,7,0.0,105.0,0,0,139.8
775,775,10538/72,10538,72,34.8,1,0.0,34.8,0,0,139.8
776,776,10539/13,10539,13,6.0,8,0.0,48.0,0,0,355.5
777,777,10539/21,10539,21,10.0,15,0.0,150.0,0,0,355.5
778,778,10539/33,10539,33,2.5,15,0.0,37.5,0,0,355.5
779,779,10539/49,10539,49,20.0,6,0.0,120.0,0,0,355.5
780,780,10540/3,10540,3,10.0,60,0.0,600.0,0,0,10191.7
781,781,10540/26,10540,26,31.23,40,0.0,1249.2,0,0,10191.7
782,782,10540/38,10540,38,263.5,30,0.0,7905.0,0,0,10191.7
783,783,10540/68,10540,68,12.5,35,0.0,437.5,0,0,10191.7
784,784,10541/24,10541,24,4.5,35,0.1,141.75,1,1,1946.52
785,785,10541/38,10541,38,263.5,4,0.1,948.6,1,1,1946.52
786,786,10541/65,10541,65,21.05,36,0.1,682.02,1,1,1946.52
787,787,10541/71,10541,71,21.5,9,0.1,174.15,1,1,1946.52
788,788,10542/11,10542,11,21.0,15,0.05,299.25,1,1,469.11
789,789,10542/54,10542,54,7.45,24,0.05,169.85999999999999,1,1,469.11
790,790,10543/12,10543,12,38.0,30,0.15,968.9999999999999,1,1,1504.5
791,791,10543/23,10543,23,9.0,70,0.15,535.5,1,1,1504.5
792,792,10544/28,10544,28,45.6,7,0.0,319.2,0,0,417.2
793,793,10544/67,10544,67,14.0,7,0.0,98.0,0,0,417.2
794,794,10545/11,10545,11,21.0,10,0.0,210.0,0,0,210.0
795,795,10546/7,10546,7,30.0,10,0.0,300.0,0,0,2812.0
796,796,10546/35,10546,35,18.0,30,0.0,540.0,0,0,2812.0
797,797,10546/62,10546,62,49.3,40,0.0,1972.0,0,0,2812.0
798,798,10547/32,10547,32,32.0,24,0.15,652.8,1,1,1792.8
799,799,10547/36,10547,36,19.0,60,0.0,1140.0,0,1,1792.8
800,800,10548/34,10548,34,14.0,10,0.25,105.0,1,1,240.1
801,801,10548/41,10548,41,9.65,14,0.0,135.1,0,1,240.1
802,802,10549/31,10549,31,12.5,55,0.15,584.375,1,1,3554.2749999999996
803,803,10549/45,10549,45,9.5,100,0.15,807.4999999999999,1,1,3554.2749999999996
804,804,10549/51,10549,51,53.0,48,0.15,2162.3999999999996,1,1,3554.2749999999996
805,805,10550/17,10550,17,39.0,8,0.1,280.8,1,1,683.3
806,806,10550/19,10550,19,9.2,10,0.0,92.0,0,1,683.3
807,807,10550/21,10550,21,10.0,6,0.1,54.0,1,1,683.3
808,808,10550/61,10550,61,28.5,10,0.1,256.5,1,1,683.3
809,809,10551/16,10551,16,17.45,40,0.15,593.3,1,1,1677.3
810,810,10551/35,10551,35,18.0,20,0.15,306.0,1,1,1677.3
811,811,10551/44,10551,44,19.45,40,0.0,778.0,0,1,1677.3
812,812,10552/69,10552,69,36.0,18,0.0,648.0,0,0,880.5
813,813,10552/75,10552,75,7.75,30,0.0,232.5,0,0,880.5
814,814,10553/11,10553,11,21.0,15,0.0,315.0,0,0,1546.3
815,815,10553/16,10553,16,17.45,14,0.0,244.29999999999998,0,0,1546.3
816,816,10553/22,10553,22,21.0,24,0.0,504.0,0,0,1546.3
817,817,10553/31,10553,31,12.5,30,0.0,375.0,0,0,1546.3
818,818,10553/35,10553,35,18.0,6,0.0,108.0,0,0,1546.3
819,819,10554/16,10554,16,17.45,30,0.05,497.32499999999993,1,1,1728.5249999999996
820,820,10554/23,10554,23,9.0,20,0.05,170.99999999999997,1,1,1728.5249999999996
821,821,10554/62,10554,62,49.3,20,0.05,936.6999999999998,1,1,1728.5249999999996
822,822,10554/77,10554,77,13.0,10,0.05,123.5,1,1,1728.5249999999996
823,823,10555/14,10555,14,23.25,30,0.2,558.0,1,1,2944.4
824,824,10555/19,10555,19,9.2,35,0.2,257.59999999999997,1,1,2944.4
825,825,10555/24,10555,24,4.5,18,0.2,64.8,1,1,2944.4
826,826,10555/51,10555,51,53.0,20,0.2,848.0000000000001,1,1,2944.4
827,827,10555/56,10555,56,38.0,40,0.2,1216.0,1,1,2944.4
828,828,10556/72,10556,72,34.8,24,0.0,835.1999999999999,0,0,835.1999999999999
829,829,10557/64,10557,64,33.25,30,0.0,997.5,0,0,1152.5
830,830,10557/75,10557,75,7.75,20,0.0,155.0,0,0,1152.5
831,831,10558/47,10558,47,9.5,25,0.0,237.5,0,0,2142.9
832,832,10558/51,10558,51,53.0,20,0.0,1060.0,0,0,2142.9
833,833,10558/52,10558,52,7.0,30,0.0,210.0,0,0,2142.9
834,834,10558/53,10558,53,32.8,18,0.0,590.4,0,0,2142.9
835,835,10558/73,10558,73,15.0,3,0.0,45.0,0,0,2142.9
836,836,10559/41,10559,41,9.65,12,0.05,110.01,1,1,520.41
837,837,10559/55,10559,55,24.0,18,0.05,410.4,1,1,520.41
838,838,10560/30,10560,30,25.89,20,0.0,517.8,0,1,1072.4249999999997
839,839,10560/62,10560,62,49.3,15,0.25,554.6249999999999,1,1,1072.4249999999997
840,840,10561/44,10561,44,19.45,10,0.0,194.5,0,0,2844.5
841,841,10561/51,10561,51,53.0,50,0.0,2650.0,0,0,2844.5
842,842,10562/33,10562,33,2.5,20,0.1,45.0,1,1,488.7
843,843,10562/62,10562,62,49.3,10,0.1,443.7,1,1,488.7
844,844,10563/36,10563,36,19.0,25,0.0,475.0,0,0,965.0
845,845,10563/52,10563,52,7.0,70,0.0,490.0,0,0,965.0
846,846,10564/17,10564,17,39.0,16,0.05,592.8,1,1,1234.0499999999997
847,847,10564/31,10564,31,12.5,6,0.05,71.25,1,1,1234.0499999999997
848,848,10564/55,10564,55,24.0,25,0.05,569.9999999999999,1,1,1234.0499999999997
849,849,10565/24,10565,24,4.5,25,0.1,101.25,1,1,639.9
850,850,10565/64,10565,64,33.25,18,0.1,538.65,1,1,639.9
851,851,10566/11,10566,11,21.0,35,0.15,624.7499999999999,1,1,1761.0
852,852,10566/18,10566,18,62.5,18,0.15,956.25,1,1,1761.0
853,853,10566/76,10566,76,18.0,10,0.0,180.0,0,1,1761.0
854,854,10567/31,10567,31,12.5,60,0.2,600.0,1,1,2519.0
855,855,10567/51,10567,51,53.0,3,0.0,159.0,0,1,2519.0
856,856,10567/59,10567,59,55.0,40,0.2,1760.0,1,1,2519.0
857,857,10568/10,10568,10,31.0,5,0.0,155.0,0,0,155.0
858,858,10569/31,10569,31,12.5,35,0.2,350.0,1,1,890.0
859,859,10569/76,10569,76,18.0,30,0.0,540.0,0,1,890.0
860,860,10570/11,10570,11,21.0,15,0.05,299.25,1,1,2465.25
861,861,10570/56,10570,56,38.0,60,0.05,2166.0,1,1,2465.25
862,862,10571/14,10571,14,23.25,11,0.15,217.3875,1,1,550.5875
863,863,10571/42,10571,42,14.0,28,0.15,333.2,1,1,550.5875
864,864,10572/16,10572,16,17.45,12,0.1,188.46,1,1,1501.085
865,865,10572/32,10572,32,32.0,10,0.1,288.0,1,1,1501.085
866,866,10572/40,10572,40,18.4,50,0.0,919.9999999999999,0,1,1501.085
867,867,10572/75,10572,75,7.75,15,0.1,104.62500000000001,1,1,1501.085
868,868,10573/17,10573,17,39.0,18,0.0,702.0,0,0,2082.0
869,869,10573/34,10573,34,14.0,40,0.0,560.0,0,0,2082.0
870,870,10573/53,10573,53,32.8,25,0.0,819.9999999999999,0,0,2082.0
871,871,10574/33,10574,33,2.5,14,0.0,35.0,0,0,764.3
872,872,10574/40,10574,40,18.4,2,0.0,36.8,0,0,764.3
873,873,10574/62,10574,62,49.3,10,0.0,493.0,0,0,764.3
874,874,10574/64,10574,64,33.25,6,0.0,199.5,0,0,764.3
875,875,10575/59,10575,59,55.0,12,0.0,660.0,0,0,2147.4
876,876,10575/63,10575,63,43.9,6,0.0,263.4,0,0,2147.4
877,877,10575/72,10575,72,34.8,30,0.0,1044.0,0,0,2147.4
878,878,10575/76,10575,76,18.0,10,0.0,180.0,0,0,2147.4
879,879,10576/1,10576,1,18.0,10,0.0,180.0,0,0,838.45
880,880,10576/31,10576,31,12.5,20,0.0,250.0,0,0,838.45
881,881,10576/44,10576,44,19.45,21,0.0,408.45,0,0,838.45
882,882,10577/39,10577,39,18.0,10,0.0,180.0,0,0,569.0
883,883,10577/75,10577,75,7.75,20,0.0,155.0,0,0,569.0
884,884,10577/77,10577,77,13.0,18,0.0,234.0,0,0,569.0
885,885,10578/35,10578,35,18.0,20,0.0,360.0,0,0,477.0
886,886,10578/57,10578,57,19.5,6,0.0,117.0,0,0,477.0
887,887,10579/15,10579,15,15.5,10,0.0,155.0,0,0,317.75
888,888,10579/75,10579,75,7.75,21,0.0,162.75,0,0,317.75
889,889,10580/14,10580,14,23.25,15,0.05,331.3125,1,1,1013.7449999999999
890,890,10580/41,10580,41,9.65,9,0.05,82.50750000000001,1,1,1013.7449999999999
891,891,10580/65,10580,65,21.05,30,0.05,599.925,1,1,1013.7449999999999
892,892,10581/75,10581,75,7.75,50,0.2,310.0,1,1,310.0
893,893,10582/57,10582,57,19.5,4,0.0,78.0,0,0,330.0
894,894,10582/76,10582,76,18.0,14,0.0,252.0,0,0,330.0
895,895,10583/29,10583,29,123.79,10,0.0,1237.9,0,1,2237.5
896,896,10583/60,10583,60,34.0,24,0.15,693.5999999999999,1,1,2237.5
897,897,10583/69,10583,69,36.0,10,0.15,306.0,1,1,2237.5
898,898,10584/31,10584,31,12.5,50,0.05,593.75,1,1,593.75
899,899,10585/47,10585,47,9.5,15,0.0,142.5,0,0,142.5
900,900,10586/52,10586,52,7.0,4,0.15,23.8,1,1,23.8
901,901,10587/26,10587,26,31.23,6,0.0,187.38,0,0,807.38
902,902,10587/35,10587,35,18.0,20,0.0,360.0,0,0,807.38
903,903,10587/77,10587,77,13.0,20,0.0,260.0,0,0,807.38
904,904,10588/18,10588,18,62.5,40,0.2,2000.0,1,1,3120.0
905,905,10588/42,10588,42,14.0,100,0.2,1120.0,1,1,3120.0
906,906,10589/35,10589,35,18.0,4,0.0,72.0,0,0,72.0
907,907,10590/1,10590,1,18.0,20,0.0,360.0,0,1,1101.0
908,908,10590/77,10590,77,13.0,60,0.05,741.0,1,1,1101.0
909,909,10591/3,10591,3,10.0,14,0.0,140.0,0,0,812.5
910,910,10591/7,10591,7,30.0,10,0.0,300.0,0,0,812.5
911,911,10591/54,10591,54,7.45,50,0.0,372.5,0,0,812.5
912,912,10592/15,10592,15,15.5,25,0.05,368.125,1,1,516.4675
913,913,10592/26,10592,26,31.23,5,0.05,148.3425,1,1,516.4675
914,914,10593/20,10593,20,81.0,21,0.2,1360.8,1,1,1994.3999999999999
915,915,10593/69,10593,69,36.0,20,0.2,576.0,1,1,1994.3999999999999
916,916,10593/76,10593,76,18.0,4,0.2,57.6,1,1,1994.3999999999999
917,917,10594/52,10594,52,7.0,24,0.0,168.0,0,0,565.5
918,918,10594/58,10594,58,13.25,30,0.0,397.5,0,0,565.5
919,919,10595/35,10595,35,18.0,30,0.25,405.0,1,1,4725.0
920,920,10595/61,10595,61,28.5,120,0.25,2565.0,1,1,4725.0
921,921,10595/69,10595,69,36.0,65,0.25,1755.0,1,1,4725.0
922,922,10596/56,10596,56,38.0,5,0.2,152.0,1,1,1180.8799999999999
923,923,10596/63,10596,63,43.9,24,0.2,842.8799999999999,1,1,1180.8799999999999
924,924,10596/75,10596,75,7.75,30,0.2,186.0,1,1,1180.8799999999999
925,925,10597/24,10597,24,4.5,35,0.2,126.0,1,1,718.0799999999999
926,926,10597/57,10597,57,19.5,20,0.0,390.0,0,1,718.0799999999999
927,927,10597/65,10597,65,21.05,12,0.2,202.07999999999998,1,1,718.0799999999999
928,928,10598/27,10598,27,43.9,50,0.0,2195.0,0,0,2388.5
929,929,10598/71,10598,71,21.5,9,0.0,193.5,0,0,2388.5
930,930,10599/62,10599,62,49.3,10,0.0,493.0,0,0,493.0
931,931,10600/54,10600,54,7.45,4,0.0,29.8,0,0,479.8
932,932,10600/73,10600,73,15.0,30,0.0,450.0,0,0,479.8
933,933,10601/13,10601,13,6.0,60,0.0,360.0,0,0,2285.0
934,934,10601/59,10601,59,55.0,35,0.0,1925.0,0,0,2285.0
935,935,10602/77,10602,77,13.0,5,0.25,48.75,1,1,48.75
936,936,10603/22,10603,22,21.0,48,0.0,1008.0,0,1,1483.0
937,937,10603/49,10603,49,20.0,25,0.05,475.0,1,1,1483.0
938,938,10604/48,10604,48,12.75,6,0.1,68.85,1,1,230.85
939,939,10604/76,10604,76,18.0,10,0.1,162.0,1,1,230.85
940,940,10605/16,10605,16,17.45,30,0.05,497.32499999999993,1,1,4109.7
941,941,10605/59,10605,59,55.0,20,0.05,1045.0,1,1,4109.7
942,942,10605/60,10605,60,34.0,70,0.05,2261.0,1,1,4109.7
943,943,10605/71,10605,71,21.5,15,0.05,306.375,1,1,4109.7
944,944,10606/4,10606,4,22.0,20,0.2,352.0,1,1,1130.4
945,945,10606/55,10606,55,24.0,20,0.2,384.00000000000006,1,1,1130.4
946,946,10606/62,10606,62,49.3,10,0.2,394.4,1,1,1130.4
947,947,10607/7,10607,7,30.0,45,0.0,1350.0,0,0,6475.400000000001
948,948,10607/17,10607,17,39.0,100,0.0,3900.0,0,0,6475.400000000001
949,949,10607/33,10607,33,2.5,14,0.0,35.0,0,0,6475.400000000001
950,950,10607/40,10607,40,18.4,42,0.0,772.8,0,0,6475.400000000001
951,951,10607/72,10607,72,34.8,12,0.0,417.59999999999997,0,0,6475.400000000001
952,952,10608/56,10608,56,38.0,28,0.0,1064.0,0,0,1064.0
953,953,10609/1,10609,1,18.0,3,0.0,54.0,0,0,424.0
954,954,10609/10,10609,10,31.0,10,0.0,310.0,0,0,424.0
955,955,10609/21,10609,21,10.0,6,0.0,60.0,0,0,424.0
956,956,10610/36,10610,36,19.0,21,0.25,299.25,1,1,299.25
957,957,10611/1,10611,1,18.0,6,0.0,108.0,0,0,808.0
958,958,10611/2,10611,2,19.0,10,0.0,190.0,0,0,808.0
959,959,10611/60,10611,60,34.0,15,0.0,510.0,0,0,808.0
960,960,10612/10,10612,10,31.0,70,0.0,2170.0,0,0,6375.0
961,961,10612/36,10612,36,19.0,55,0.0,1045.0,0,0,6375.0
962,962,10612/49,10612,49,20.0,18,0.0,360.0,0,0,6375.0
963,963,10612/60,10612,60,34.0,40,0.0,1360.0,0,0,6375.0
964,964,10612/76,10612,76,18.0,80,0.0,1440.0,0,0,6375.0
965,965,10613/13,10613,13,6.0,8,0.1,43.2,1,1,353.2
966,966,10613/75,10613,75,7.75,40,0.0,310.0,0,1,353.2
967,967,10614/11,10614,11,21.0,14,0.0,294.0,0,0,464.0
968,968,10614/21,10614,21,10.0,8,0.0,80.0,0,0,464.0
969,969,10614/39,10614,39,18.0,5,0.0,90.0,0,0,464.0
970,970,10615/55,10615,55,24.0,5,0.0,120.0,0,0,120.0
971,971,10616/38,10616,38,263.5,15,0.05,3754.875,1,1,4807.0
972,972,10616/56,10616,56,38.0,14,0.0,532.0,0,1,4807.0
973,973,10616/70,10616,70,15.0,15,0.05,213.75,1,1,4807.0
974,974,10616/71,10616,71,21.5,15,0.05,306.375,1,1,4807.0
975,975,10617/59,10617,59,55.0,30,0.15,1402.5,1,1,1402.5
976,976,10618/6,10618,6,25.0,70,0.0,1750.0,0,0,2697.5
977,977,10618/56,10618,56,38.0,20,0.0,760.0,0,0,2697.5
978,978,10618/68,10618,68,12.5,15,0.0,187.5,0,0,2697.5
979,979,10619/21,10619,21,10.0,42,0.0,420.0,0,0,1260.0
980,980,10619/22,10619,22,21.0,40,0.0,840.0,0,0,1260.0
981,981,10620/24,10620,24,4.5,5,0.0,22.5,0,0,57.5
982,982,10620/52,10620,52,7.0,5,0.0,35.0,0,0,57.5
983,983,10621/19,10621,19,9.2,5,0.0,46.0,0,0,758.5
984,984,10621/23,10621,23,9.0,10,0.0,90.0,0,0,758.5
985,985,10621/70,10621,70,15.0,20,0.0,300.0,0,0,758.5
986,986,10621/71,10621,71,21.5,15,0.0,322.5,0,0,758.5
987,987,10622/2,10622,2,19.0,20,0.0,380.0,0,1,560.0
988,988,10622/68,10622,68,12.5,18,0.2,180.0,1,1,560.0
989,989,10623/14,10623,14,23.25,21,0.0,488.25,0,1,1336.95
990,990,10623/19,10623,19,9.2,15,0.1,124.19999999999999,1,1,1336.95
991,991,10623/21,10623,21,10.0,25,0.1,225.0,1,1,1336.95
992,992,10623/24,10623,24,4.5,3,0.0,13.5,0,1,1336.95
993,993,10623/35,10623,35,18.0,30,0.1,486.0,1,1,1336.95
994,994,10624/28,10624,28,45.6,10,0.0,456.0,0,0,1393.24
995,995,10624/29,10624,29,123.79,6,0.0,742.74,0,0,1393.24
996,996,10624/44,10624,44,19.45,10,0.0,194.5,0,0,1393.24
997,997,10625/14,10625,14,23.25,3,0.0,69.75,0,0,479.75
998,998,10625/42,10625,42,14.0,5,0.0,70.0,0,0,479.75
999,999,10625/60,10625,60,34.0,10,0.0,340.0,0,0,479.75
1000,1000,10626/53,10626,53,32.8,12,0.0,393.59999999999997,0,0,1503.6
1001,1001,10626/60,10626,60,34.0,20,0.0,680.0,0,0,1503.6
1002,1002,10626/71,10626,71,21.5,20,0.0,430.0,0,0,1503.6
1003,1003,10627/62,10627,62,49.3,15,0.0,739.5,0,1,1185.75
1004,1004,10627/73,10627,73,15.0,35,0.15,446.25,1,1,1185.75
1005,1005,10628/1,10628,1,18.0,25,0.0,450.0,0,0,450.0
1006,1006,10629/29,10629,29,123.79,20,0.0,2475.8,0,0,2775.05
1007,1007,10629/64,10629,64,33.25,9,0.0,299.25,0,0,2775.05
1008,1008,10630/55,10630,55,24.0,12,0.05,273.59999999999997,1,1,903.5999999999999
1009,1009,10630/76,10630,76,18.0,35,0.0,630.0,0,1,903.5999999999999
1010,1010,10631/75,10631,75,7.75,8,0.1,55.800000000000004,1,1,55.800000000000004
1011,1011,10632/2,10632,2,19.0,30,0.05,541.5,1,1,589.0
1012,1012,10632/33,10632,33,2.5,20,0.05,47.5,1,1,589.0
1013,1013,10633/12,10633,12,38.0,36,0.15,1162.8,1,1,5510.5925
1014,1014,10633/13,10633,13,6.0,13,0.15,66.3,1,1,5510.5925
1015,1015,10633/26,10633,26,31.23,35,0.15,929.0925,1,1,5510.5925
1016,1016,10633/62,10633,62,49.3,80,0.15,3352.3999999999996,1,1,5510.5925
1017,1017,10634/7,10634,7,30.0,35,0.0,1050.0,0,0,4985.5
1018,1018,10634/18,10634,18,62.5,50,0.0,3125.0,0,0,4985.5
1019,1019,10634/51,10634,51,53.0,15,0.0,795.0,0,0,4985.5
1020,1020,10634/75,10634,75,7.75,2,0.0,15.5,0,0,4985.5
1021,1021,10635/4,10635,4,22.0,10,0.1,198.0,1,1,1326.225
1022,1022,10635/5,10635,5,21.35,15,0.1,288.225,1,1,1326.225
1023,1023,10635/22,10635,22,21.0,40,0.0,840.0,0,1,1326.225
1024,1024,10636/4,10636,4,22.0,25,0.0,550.0,0,0,629.5
1025,1025,10636/58,10636,58,13.25,6,0.0,79.5,0,0,629.5
1026,1026,10637/11,10637,11,21.0,10,0.0,210.0,0,1,2761.9375
1027,1027,10637/50,10637,50,16.25,25,0.05,385.9375,1,1,2761.9375
1028,1028,10637/56,10637,56,38.0,60,0.05,2166.0,1,1,2761.9375
1029,1029,10638/45,10638,45,9.5,20,0.0,190.0,0,0,2720.05
1030,1030,10638/65,10638,65,21.05,21,0.0,442.05,0,0,2720.05
1031,1031,10638/72,10638,72,34.8,60,0.0,2088.0,0,0,2720.05
1032,1032,10639/18,10639,18,62.5,8,0.0,500.0,0,0,500.0
1033,1033,10640/69,10640,69,36.0,20,0.25,540.0,1,1,708.75
1034,1034,10640/70,10640,70,15.0,15,0.25,168.75,1,1,708.75
1035,1035,10641/2,10641,2,19.0,50,0.0,950.0,0,0,2054.0
1036,1036,10641/40,10641,40,18.4,60,0.0,1104.0,0,0,2054.0
1037,1037,10642/21,10642,21,10.0,30,0.2,240.0,1,1,696.0
1038,1038,10642/61,10642,61,28.5,20,0.2,456.0,1,1,696.0
1039,1039,10643/28,10643,28,45.6,15,0.25,513.0,1,1,814.5
1040,1040,10643/39,10643,39,18.0,21,0.25,283.5,1,1,814.5
1041,1041,10643/46,10643,46,12.0,2,0.25,18.0,1,1,814.5
1042,1042,10644/18,10644,18,62.5,4,0.1,225.0,1,1,1371.8
1043,1043,10644/43,10644,43,46.0,20,0.0,920.0,0,1,1371.8
1044,1044,10644/46,10644,46,12.0,21,0.1,226.8,1,1,1371.8
1045,1045,10645/18,10645,18,62.5,20,0.0,1250.0,0,0,1535.0
1046,1046,10645/36,10645,36,19.0,15,0.0,285.0,0,0,1535.0
1047,1047,10646/1,10646,1,18.0,15,0.25,202.5,1,1,1446.0
1048,1048,10646/10,10646,10,31.0,18,0.25,418.5,1,1,1446.0
1049,1049,10646/71,10646,71,21.5,30,0.25,483.75,1,1,1446.0
1050,1050,10646/77,10646,77,13.0,35,0.25,341.25,1,1,1446.0
1051,1051,10647/19,10647,19,9.2,30,0.0,276.0,0,0,636.0
1052,1052,10647/39,10647,39,18.0,20,0.0,360.0,0,0,636.0
1053,1053,10648/22,10648,22,21.0,15,0.0,315.0,0,1,372.375
1054,1054,10648/24,10648,24,4.5,15,0.15,57.37499999999999,1,1,372.375
1055,1055,10649/28,10649,28,45.6,20,0.0,912.0,0,0,1434.0
1056,1056,10649/72,10649,72,34.8,15,0.0,522.0,0,0,1434.0
1057,1057,10650/30,10650,30,25.89,30,0.0,776.7,0,1,1779.1999999999998
1058,1058,10650/53,10650,53,32.8,25,0.05,778.9999999999999,1,1,1779.1999999999998
1059,1059,10650/54,10650,54,7.45,30,0.0,223.5,0,1,1779.1999999999998
1060,1060,10651/19,10651,19,9.2,12,0.25,82.8,1,1,397.8
1061,1061,10651/22,10651,22,21.0,20,0.25,315.0,1,1,397.8
1062,1062,10652/30,10652,30,25.89,2,0.25,38.835,1,1,318.835
1063,1063,10652/42,10652,42,14.0,20,0.0,280.0,0,1,318.835
1064,1064,10653/16,10653,16,17.45,30,0.1,471.15,1,1,1083.15
1065,1065,10653/60,10653,60,34.0,20,0.1,612.0,1,1,1083.15
1066,1066,10654/4,10654,4,22.0,12,0.1,237.60000000000002,1,1,601.83
1067,1067,10654/39,10654,39,18.0,20,0.1,324.0,1,1,601.83
1068,1068,10654/54,10654,54,7.45,6,0.1,40.230000000000004,1,1,601.83
1069,1069,10655/41,10655,41,9.65,20,0.2,154.4,1,1,154.4
1070,1070,10656/14,10656,14,23.25,3,0.1,62.775000000000006,1,1,604.2149999999999
1071,1071,10656/44,10656,44,19.45,28,0.1,490.14,1,1,604.2149999999999
1072,1072,10656/47,10656,47,9.5,6,0.1,51.300000000000004,1,1,604.2149999999999
1073,1073,10657/15,10657,15,15.5,50,0.0,775.0,0,0,4371.6
1074,1074,10657/41,10657,41,9.65,24,0.0,231.60000000000002,0,0,4371.6
1075,1075,10657/46,10657,46,12.0,45,0.0,540.0,0,0,4371.6
1076,1076,10657/47,10657,47,9.5,10,0.0,95.0,0,0,4371.6
1077,1077,10657/56,10657,56,38.0,45,0.0,1710.0,0,0,4371.6
1078,1078,10657/60,10657,60,34.0,30,0.0,1020.0,0,0,4371.6
1079,1079,10658/21,10658,21,10.0,60,0.0,600.0,0,1,4464.599999999999
1080,1080,10658/40,10658,40,18.4,70,0.05,1223.5999999999997,1,1,4464.599999999999
1081,1081,10658/60,10658,60,34.0,55,0.05,1776.4999999999998,1,1,4464.599999999999
1082,1082,10658/77,10658,77,13.0,70,0.05,864.5,1,1,4464.599999999999
1083,1083,10659/31,10659,31,12.5,20,0.05,237.5,1,1,1227.02
1084,1084,10659/40,10659,40,18.4,24,0.05,419.5199999999999,1,1,1227.02
1085,1085,10659/70,10659,70,15.0,40,0.05,570.0,1,1,1227.02
1086,1086,10660/20,10660,20,81.0,21,0.0,1701.0,0,0,1701.0
